acmi_id,acmi_name,wikidata_id,wikidata_name,acmi_title,wikidata_title,match
27508,CHARLES GROSVENOR,Q1656923,CHARLES GIBSON,THE LAND BEFORE TIME: THE BIG FREEZE,THE MAGIC SCROLL,24
27508,CHARLES GROSVENOR,Q1656923,CHARLES GIBSON,ONCE UPON A FOREST [DVD],THE MAGIC SCROLL,21
27508,CHARLES GROSVENOR,Q313074,CHARLES ROLLS,THE LAND BEFORE TIME: THE BIG FREEZE,BUBINA COM CINETOGRAMAS DE SANTOS DUMONT,27
27508,CHARLES GROSVENOR,Q313074,CHARLES ROLLS,ONCE UPON A FOREST [DVD],BUBINA COM CINETOGRAMAS DE SANTOS DUMONT,26
27508,CHARLES GROSVENOR,Q2959860,CHARLES MOSNIER,THE LAND BEFORE TIME: THE BIG FREEZE,MAX AND THE MAID,31
27508,CHARLES GROSVENOR,Q2959860,CHARLES MOSNIER,ONCE UPON A FOREST [DVD],LA TOURNEE DU PERCEPTEUR,35
27508,CHARLES GROSVENOR,Q774270,CHARLES ROSHER,THE LAND BEFORE TIME: THE BIG FREEZE,THE VOICE IN THE FOG,58
27508,CHARLES GROSVENOR,Q774270,CHARLES ROSHER,ONCE UPON A FOREST [DVD],A MORMON MAID,46
27508,CHARLES GROSVENOR,Q3666401,CHARLES GREEN,THE LAND BEFORE TIME: THE BIG FREEZE,TRAFFIC IN SOULS,20
27508,CHARLES GROSVENOR,Q3666401,CHARLES GREEN,ONCE UPON A FOREST [DVD],TRAFFIC IN SOULS,16
27508,CHARLES GROSVENOR,Q153372,CHARLES STEVENS,THE LAND BEFORE TIME: THE BIG FREEZE,THE OREGON TRAIL,47
27508,CHARLES GROSVENOR,Q153372,CHARLES STEVENS,ONCE UPON A FOREST [DVD],ESCAPE FROM FORT BRAVO,41
27508,CHARLES GROSVENOR,Q5077979,CHARLES GARVICE,THE LAND BEFORE TIME: THE BIG FREEZE,LINKED BY FATE,33
27508,CHARLES GROSVENOR,Q5077979,CHARLES GARVICE,ONCE UPON A FOREST [DVD],WITH ALL HER HEART,35
27508,CHARLES GROSVENOR,Q5079766,CHARLES KENYON,THE LAND BEFORE TIME: THE BIG FREEZE,THE FIREBIRD,47
27508,CHARLES GROSVENOR,Q5079766,CHARLES KENYON,ONCE UPON A FOREST [DVD],ONE HUNDRED MEN AND A GIRL,42
