acmi_id,acmi_name,wikidata_id,wikidata_name,acmi_title,wikidata_title,match
76936,DAVID RABINOVITCH,Q262196,NIKOLAI RABINOVICH,TAIWAN; SOUTH KOREA,SON OF MONGOLIA,36
76936,DAVID RABINOVITCH,Q5234320,DAVID GRANT,TAIWAN; SOUTH KOREA,THE GREAT MCGONAGALL,37
76936,DAVID RABINOVITCH,Q8353654,DANIEL RABINOVICH,TAIWAN; SOUTH KOREA,KEEP WAITING FOR ME,43
76936,DAVID RABINOVITCH,Q108287807,DAVID RAUCH,TAIWAN; SOUTH KOREA,SHUT UP AND SHOOT ME,37
76936,DAVID RABINOVITCH,Q12409885,NIRA RABINOVITCH,TAIWAN; SOUTH KOREA,TEMPTATION,36
76936,DAVID RABINOVITCH,Q5239096,DAVID ROACH,TAIWAN; SOUTH KOREA,YOUNG EINSTEIN,31
76936,DAVID RABINOVITCH,Q2331216,DAVID FINCH,TAIWAN; SOUTH KOREA,RIFF-RAFF,30
76936,DAVID RABINOVITCH,Q3018752,DAVID SARACINO,TAIWAN; SOUTH KOREA,THE DA VINCI CODE,51
76936,DAVID RABINOVITCH,Q5235147,DAVID HOROVITCH,TAIWAN; SOUTH KOREA,SOLOMON & GAENOR,38
76936,DAVID RABINOVITCH,Q3018351,DAVID MAMBOUCH,TAIWAN; SOUTH KOREA,LA MAISON DE NINA,40
76936,DAVID RABINOVITCH,Q22981047,DAVID RUBIN,TAIWAN; SOUTH KOREA,FEAST OF LOVE,32
76936,DAVID RABINOVITCH,Q84263848,DAVID RUBIO,TAIWAN; SOUTH KOREA,DANCING WITH MARIA,28
76936,DAVID RABINOVITCH,Q2005814,DAVID RUBIN,TAIWAN; SOUTH KOREA,NOCHE ?DE PAZ? HOLY NIGHT!,15
76936,DAVID RABINOVITCH,Q105501649,DAVIDE GAMBINO,TAIWAN; SOUTH KOREA,THE SECOND LIFE,36
76936,DAVID RABINOVITCH,Q59209903,DAVID GUBITSCH,TAIWAN; SOUTH KOREA,ENTRE LES VAGUES,24
