acmi_id,acmi_name,wikidata_id,wikidata_name,acmi_title,wikidata_title,match
81547,DENNIS HICKS,Q266386,JACK DENNIS,MULTICULTURAL EDUCATION: A TEACHING STYLE,HOME ON THE RANGE,35
81547,DENNIS HICKS,Q22299875,JACK DENNIS,MULTICULTURAL EDUCATION: A TEACHING STYLE,SECOND CHORUS,19
81547,DENNIS HICKS,Q934270,DENNIS PRICE,MULTICULTURAL EDUCATION: A TEACHING STYLE,DRACULA CONTRA FRANKENSTEIN,42
81547,DENNIS HICKS,Q389728,NICK DENNIS,MULTICULTURAL EDUCATION: A TEACHING STYLE,TEN TALL MEN,42
81547,DENNIS HICKS,Q5258526,DENNIS HOLMES,MULTICULTURAL EDUCATION: A TEACHING STYLE,WOMAN OBSESSED,15
81547,DENNIS HICKS,Q5258668,DENNIS LOTIS,MULTICULTURAL EDUCATION: A TEACHING STYLE,THE CITY OF THE DEAD,27
81547,DENNIS HICKS,Q1189412,DENNIS PATRICK,MULTICULTURAL EDUCATION: A TEACHING STYLE,THE SECRET OF NIKOLA TESLA,33
81547,DENNIS HICKS,Q708886,DENNIS STOCK,MULTICULTURAL EDUCATION: A TEACHING STYLE,THE LAST MOVIE,33
81547,DENNIS HICKS,Q453611,DENNIS WILSON,MULTICULTURAL EDUCATION: A TEACHING STYLE,THE BEACH BOYS: AN AMERICAN BAND,37
81547,DENNIS HICKS,Q3023069,DENISE NICKERSON,MULTICULTURAL EDUCATION: A TEACHING STYLE,ZERO TO SIXTY,23
81547,DENNIS HICKS,Q3023191,DENNIS SHRYACK,MULTICULTURAL EDUCATION: A TEACHING STYLE,THE GAUNTLET,31
81547,DENNIS HICKS,Q3023160,DENNIS HACKIN,MULTICULTURAL EDUCATION: A TEACHING STYLE,BRONCO BILLY,15
81547,DENNIS HICKS,Q5257288,DENIS HILLS,MULTICULTURAL EDUCATION: A TEACHING STYLE,RISE AND FALL OF IDI AMIN,28
81547,DENNIS HICKS,Q5213674,DAN HICKS,MULTICULTURAL EDUCATION: A TEACHING STYLE,EVIL DEAD II,27
81547,DENNIS HICKS,Q5258514,DENNIS HILL,MULTICULTURAL EDUCATION: A TEACHING STYLE,THE FALLING,24
81547,DENNIS HICKS,Q72881542,DENNIS JACKSON,MULTICULTURAL EDUCATION: A TEACHING STYLE,JOURNEY THROUGH FEAR,33
81547,DENNIS HICKS,Q5258518,DENNIS HOF,MULTICULTURAL EDUCATION: A TEACHING STYLE,AMERICAN PIMP,26
81547,DENNIS HICKS,Q741473,DENNIS HASKINS,MULTICULTURAL EDUCATION: A TEACHING STYLE,THE BOY WITH THE X-RAY EYES,36
81547,DENNIS HICKS,Q3056390,ERIC DENIS,MULTICULTURAL EDUCATION: A TEACHING STYLE,S.P.I.T.: SQUEEGEE PUNKS IN TRAFFIC,33
81547,DENNIS HICKS,Q1145696,DENNIS ECKERSLEY,MULTICULTURAL EDUCATION: A TEACHING STYLE,FEVER PITCH,16
81547,DENNIS HICKS,Q700666,DENNIS MAK,MULTICULTURAL EDUCATION: A TEACHING STYLE,THE HAUNTED SCHOOL,31
81547,DENNIS HICKS,Q28152369,DENNIS HAUCK,MULTICULTURAL EDUCATION: A TEACHING STYLE,TOO LATE,21
