acmi_id,acmi_name,wikidata_id,wikidata_name,acmi_title,wikidata_title,match
78874,HAROLD HUTH,Q457815,RUTH ROLAND,LOVE STORY,WHITE EAGLE,38
78874,HAROLD HUTH,Q3127594,HAROLD D. SCHUSTER,LOVE STORY,ONE HOUR TO LIVE,46
78874,HAROLD HUTH,Q5662375,HAROLD SHUMATE,LOVE STORY,THE LOVE TRADER,56
78874,HAROLD HUTH,Q290876,HAROLD HUTH,LOVE STORY,LOVE STORY,100
78874,HAROLD HUTH,Q3127612,HAROLD HUBER,LOVE STORY,LOVE UNDER FIRE,48
78874,HAROLD HUTH,Q5661141,HAROLD HURLEY,LOVE STORY,GIVE ME A SAILOR,46
78874,HAROLD HUTH,Q323445,HAROLD HECHT,LOVE STORY,CAT BALLOU,40
78874,HAROLD HUTH,Q15437139,HARALD HARTH,LOVE STORY,BARTOLOME DE LAS CASAS,31
78874,HAROLD HUTH,Q1576213,HANNO HUTH,LOVE STORY,COMEDIAN HARMONISTS,34
78874,HAROLD HUTH,Q26857960,HAROLD G. HERTHUM,LOVE STORY,FORREST GUMP,36
