acmi_id,acmi_name,wikidata_id,wikidata_name,acmi_title,wikidata_title,match
19242,PAJON ARTS,Q447438,JOHN HART,J.P. SOMERSAULTER'S PREMIER CARTOON CARTOONS,JACK ARMSTRONG,28
19242,PAJON ARTS,Q447438,JOHN HART,FINDING GOOD IDEAS FOR STORIES: 3 MAGICAL METHODS,THE ADVENTURES OF CAPTAIN AFRICA,32
19242,PAJON ARTS,Q447438,JOHN HART,WIZARD,CARIBBEAN GOLD,30
19242,PAJON ARTS,Q4865099,BART PATTON,J.P. SOMERSAULTER'S PREMIER CARTOON CARTOONS,SPIDER BABY,26
19242,PAJON ARTS,Q4865099,BART PATTON,FINDING GOOD IDEAS FOR STORIES: 3 MAGICAL METHODS,DEMENTIA 13,27
19242,PAJON ARTS,Q4865099,BART PATTON,WIZARD,WILD WILD WINTER,27
19242,PAJON ARTS,Q16729686,JOHN HART,J.P. SOMERSAULTER'S PREMIER CARTOON CARTOONS,BOYS DON'T CRY,21
19242,PAJON ARTS,Q16729686,JOHN HART,FINDING GOOD IDEAS FOR STORIES: 3 MAGICAL METHODS,BOYS DON'T CRY,19
19242,PAJON ARTS,Q16729686,JOHN HART,WIZARD,BOYS DON'T CRY,20
