acmi_id,acmi_name,wikidata_id,wikidata_name,acmi_title,wikidata_title,match
21761,FREDERICK BROGGAN,Q5497446,FREDERICK BURTON,KIDNAPPED; CATRIONA,ARIZONA,48
21761,FREDERICK BROGGAN,Q3090089,FREDERIC O'BRADY,KIDNAPPED; CATRIONA,PICNIC ON THE GRASS,38
21761,FREDERICK BROGGAN,Q711073,FREDERICK ASHTON,KIDNAPPED; CATRIONA,THE TALES OF HOFFMANN,26
21761,FREDERICK BROGGAN,Q363227,FREDRIC BROWN,KIDNAPPED; CATRIONA,VIEILLE CANAILLE,41
21761,FREDERICK BROGGAN,Q5246159,DEAN FREDERICKS,KIDNAPPED; CATRIONA,THE PHANTOM PLANET,33
21761,FREDERICK BROGGAN,Q69218,FREDERIC BACK,KIDNAPPED; CATRIONA,TARATATA!,31
21761,FREDERICK BROGGAN,Q3089649,FREDERIC BOTTON,KIDNAPPED; CATRIONA,HUNTING AND GATHERING,41
21761,FREDERICK BROGGAN,Q4354022,FREDERICK COFFIN,KIDNAPPED; CATRIONA,ALONE IN THE DARK,46
21761,FREDERICK BROGGAN,Q3089589,FREDERIC AUBURTIN,KIDNAPPED; CATRIONA,UNITED PASSIONS,48
21761,FREDERICK BROGGAN,Q3089745,FREDERIC DEBAN,KIDNAPPED; CATRIONA,MATAR AL NANI,39
21761,FREDERICK BROGGAN,Q88480084,FREDERIC BOURBOULON,KIDNAPPED; CATRIONA,CAPTAIN CONAN,52
21761,FREDERICK BROGGAN,Q16028465,FREDERIC FOUGEA,KIDNAPPED; CATRIONA,HANUMAN,32
21761,FREDERICK BROGGAN,Q3089651,FREDERIC BOURALY,KIDNAPPED; CATRIONA,AH ! SI J'ETAIS RICHE,32
21761,FREDERICK BROGGAN,Q451394,BONITA FRIEDERICY,KIDNAPPED; CATRIONA,ALIEN RAIDERS,39
21761,FREDERICK BROGGAN,Q268311,BRANDE RODERICK,KIDNAPPED; CATRIONA,THE NANNY DIARIES,40
21761,FREDERICK BROGGAN,Q24301942,DERRICK BROWN,KIDNAPPED; CATRIONA,ALI,19
21761,FREDERICK BROGGAN,Q101246847,FREDERIC BURGUE,KIDNAPPED; CATRIONA,SUPER 8 PRICHA,38
21761,FREDERICK BROGGAN,Q1997966,FEDERICO BARON,KIDNAPPED; CATRIONA,"CHIQUITITAS, RINCON DE LUZ",28
21761,FREDERICK BROGGAN,Q27949873,FEDERICO BARGA,KIDNAPPED; CATRIONA,WHITE ELEPHANT,25
21761,FREDERICK BROGGAN,Q3089686,FREDERIC BEGIN,KIDNAPPED; CATRIONA,LE TRIP A TROIS,36
21761,FREDERICK BROGGAN,Q15176487,FREDERIC BRILLION,KIDNAPPED; CATRIONA,LES AMES GRISES,30
21761,FREDERICK BROGGAN,Q30350212,FEDERICO BONDI,KIDNAPPED; CATRIONA,DAFNE,26
21761,FREDERICK BROGGAN,Q433609,FREDERIC BOURDIN,KIDNAPPED; CATRIONA,THE IMPOSTER,27
21761,FREDERICK BROGGAN,Q3741645,FEDERICO BRUGIA,KIDNAPPED; CATRIONA,TUTTI I RUMORI DEL MARE,24
21761,FREDERICK BROGGAN,Q15810427,FREDRIK BOND,KIDNAPPED; CATRIONA,THE NECESSARY DEATH OF CHARLIE COUNTRYMAN,24
21761,FREDERICK BROGGAN,Q5497327,FREDERICK BAKER,KIDNAPPED; CATRIONA,UND AKTSCHN!,28
21761,FREDERICK BROGGAN,Q105103863,FEDERICO BORGIA,KIDNAPPED; CATRIONA,CLEVER,17
21761,FREDERICK BROGGAN,Q19949505,FREDERIK BOSING,KIDNAPPED; CATRIONA,NICHT ALLES SCHLUCKEN,15
21761,FREDERICK BROGGAN,Q31467645,FREDERIK BARINGTON,KIDNAPPED; CATRIONA,WHEN THE SUN SHINES,11
21761,FREDERICK BROGGAN,Q13637755,FREDERIK BROM,KIDNAPPED; CATRIONA,THE EXPEDITION OF THE FAMILY FOX,28
21761,FREDERICK BROGGAN,Q37763857,FREDERIK BOTT,KIDNAPPED; CATRIONA,AND TOMORROW THE ENTIRE WORLD,26
